name,base-mathsat,base-mathsat-time,base-z3,base-z3-time,base result,base time,base command,h1-mathsat,h1-mathsat-time,h1-z3,h1-z3-time,h1 result,h1 time,h1 command,h2-mathsat,h2-mathsat-time,h2-z3,h2-z3-time,h2 result,h2 time,h2 command,h12-mathsat,h12-mathsat-time,h12-z3,h12-z3-time,h12 result,h12 time,h12 command,direct-z3,direct-z3-time,z3 command
Madrid_false-termination.c.smt2,TRUE,319,TRUE,461,TRUE,319,./PolyHorn experiments/benchmarks/RevTerm/best_config/Madrid_false-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/Madrid_false-termination.c.smt2.json,TRUE,308,TRUE,332,TRUE,308,./PolyHorn experiments/benchmarks/RevTerm/best_config/Madrid_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Madrid_false-termination.c.smt2.json,TRUE,469,TRUE,417,TRUE,417,./PolyHorn experiments/benchmarks/RevTerm/best_config/Madrid_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Madrid_false-termination.c.smt2.json,TRUE,305,TRUE,400,TRUE,305,./PolyHorn experiments/benchmarks/RevTerm/best_config/Madrid_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Madrid_false-termination.c.smt2.json,TRUE,59,z3 experiments/benchmarks/RevTerm/all/Madrid_false-termination.c.smt2
Marbie1.c.smt2,TRUE,342,TRUE,627,TRUE,342,./PolyHorn experiments/benchmarks/RevTerm/best_config/Marbie1.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/Marbie1.c.smt2.json,TRUE,340,TRUE,448,TRUE,340,./PolyHorn experiments/benchmarks/RevTerm/best_config/Marbie1.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Marbie1.c.smt2.json,TRUE,461,TRUE,1432,TRUE,461,./PolyHorn experiments/benchmarks/RevTerm/best_config/Marbie1.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/Marbie1.c.smt2.json,TRUE,402,TRUE,572,TRUE,402,./PolyHorn experiments/benchmarks/RevTerm/best_config/Marbie1.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Marbie1.c.smt2.json,TRUE,76,z3 experiments/benchmarks/RevTerm/best_config/Marbie1.c.smt2
Marbie2.c.smt2,TRUE,558,TRUE,578,TRUE,558,./PolyHorn experiments/benchmarks/RevTerm/all/Marbie2.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/Marbie2.c.smt2.json,TRUE,325,TRUE,597,TRUE,325,./PolyHorn experiments/benchmarks/RevTerm/best_config/Marbie2.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Marbie2.c.smt2.json,TRUE,376,TRUE,435,TRUE,376,./PolyHorn experiments/benchmarks/RevTerm/best_config/Marbie2.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/Marbie2.c.smt2.json,TRUE,326,TRUE,417,TRUE,326,./PolyHorn experiments/benchmarks/RevTerm/best_config/Marbie2.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Marbie2.c.smt2.json,TRUE,68,z3 experiments/benchmarks/RevTerm/best_config/Marbie2.c.smt2
Masse-VMCAI2014-Ex6_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Masse-VMCAI2014-Fig1a_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Masse-VMCAI2014-Fig1b_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
McCarthy91_Iteration_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
McCarthyIterative.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
MenloPark_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Middle.c.smt2,TRUE,1409,TRUE,650,TRUE,650,./PolyHorn experiments/benchmarks/RevTerm/best_config/Middle.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/Middle.c.smt2.json,TRUE,462,TRUE,488,TRUE,462,./PolyHorn experiments/benchmarks/RevTerm/best_config/Middle.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Middle.c.smt2.json,TRUE,1465,TRUE,689,TRUE,689,./PolyHorn experiments/benchmarks/RevTerm/best_config/Middle.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/Middle.c.smt2.json,TRUE,386,TRUE,525,TRUE,386,./PolyHorn experiments/benchmarks/RevTerm/best_config/Middle.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/Middle.c.smt2.json,FALSE,,
min_rf_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
MinusBuiltIn.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
MinusMin.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
MinusUserDefined.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
MirrorInterv.c.smt2,TRUE,21410,FALSE,,TRUE,21410,./PolyHorn experiments/benchmarks/RevTerm/all/MirrorInterv.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/MirrorInterv.c.smt2.json,TRUE,5664,FALSE,,TRUE,5664,./PolyHorn experiments/benchmarks/RevTerm/best_config/MirrorInterv.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/MirrorInterv.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,8031,FALSE,,TRUE,8031,./PolyHorn experiments/benchmarks/RevTerm/best_config/MirrorInterv.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/MirrorInterv.c.smt2.json,FALSE,,
MirrorIntervSim.c.smt2,FALSE,,TRUE,78269,TRUE,78269,./PolyHorn experiments/benchmarks/RevTerm/best_config/MirrorIntervSim.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/MirrorIntervSim.c.smt2.json,TRUE,736,TRUE,6135,TRUE,736,./PolyHorn experiments/benchmarks/RevTerm/best_config/MirrorIntervSim.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/MirrorIntervSim.c.smt2.json,FALSE,,TRUE,78508,TRUE,78508,./PolyHorn experiments/benchmarks/RevTerm/best_config/MirrorIntervSim.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/MirrorIntervSim.c.smt2.json,TRUE,84797,TRUE,9644,TRUE,9644,./PolyHorn experiments/benchmarks/RevTerm/all/MirrorIntervSim.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/all/MirrorIntervSim.c.smt2.json,TRUE,106,z3 experiments/benchmarks/RevTerm/best_config/MirrorIntervSim.c.smt2
Mysore_false-termination.c.smt2,TRUE,7202,TRUE,54338,TRUE,7202,./PolyHorn experiments/benchmarks/RevTerm/all/Mysore_false-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/Mysore_false-termination.c.smt2.json,TRUE,911,TRUE,39661,TRUE,911,./PolyHorn experiments/benchmarks/RevTerm/best_config/Mysore_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/Mysore_false-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,TRUE,39318,TRUE,39318,./PolyHorn experiments/benchmarks/RevTerm/best_config/Mysore_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/Mysore_false-termination.c.smt2.json,FALSE,,
Mysore_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
Narrowing.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
NarrowKonv.c.smt2,FALSE,,TRUE,4078,TRUE,4078,./PolyHorn experiments/benchmarks/RevTerm/best_config/NarrowKonv.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/NarrowKonv.c.smt2.json,TRUE,1551,TRUE,93988,TRUE,1551,./PolyHorn experiments/benchmarks/RevTerm/best_config/NarrowKonv.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NarrowKonv.c.smt2.json,FALSE,,TRUE,9183,TRUE,9183,./PolyHorn experiments/benchmarks/RevTerm/best_config/NarrowKonv.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/NarrowKonv.c.smt2.json,TRUE,1826,FALSE,,TRUE,1826,./PolyHorn experiments/benchmarks/RevTerm/best_config/NarrowKonv.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NarrowKonv.c.smt2.json,FALSE,,
Nested.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
NO_00.c.smt2,TRUE,349,TRUE,3056,TRUE,349,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_00.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/NO_00.c.smt2.json,TRUE,370,TRUE,848,TRUE,370,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_00.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_00.c.smt2.json,TRUE,479,TRUE,1911,TRUE,479,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_00.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/NO_00.c.smt2.json,TRUE,410,TRUE,5369,TRUE,410,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_00.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NO_00.c.smt2.json,TRUE,70,z3 experiments/benchmarks/RevTerm/best_config/NO_00.c.smt2
NO_01.c.smt2,TRUE,1498,TRUE,79327,TRUE,1498,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_01.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/NO_01.c.smt2.json,TRUE,419,TRUE,12135,TRUE,419,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_01.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_01.c.smt2.json,FALSE,,TRUE,64272,TRUE,64272,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_01.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/NO_01.c.smt2.json,FALSE,,TRUE,23701,TRUE,23701,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_01.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/NO_01.c.smt2.json,FALSE,,
NO_02.c.smt2,TRUE,3871,TRUE,1711,TRUE,1711,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_02.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/NO_02.c.smt2.json,TRUE,348,TRUE,877,TRUE,348,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_02.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_02.c.smt2.json,TRUE,1174,TRUE,907,TRUE,907,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_02.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/NO_02.c.smt2.json,TRUE,396,TRUE,679,TRUE,396,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_02.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NO_02.c.smt2.json,FALSE,,
NO_03.c.smt2,TRUE,2160,TRUE,4025,TRUE,2160,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_03.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/NO_03.c.smt2.json,TRUE,324,TRUE,953,TRUE,324,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_03.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_03.c.smt2.json,TRUE,986,TRUE,1046,TRUE,986,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_03.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/NO_03.c.smt2.json,TRUE,397,TRUE,1289,TRUE,397,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_03.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NO_03.c.smt2.json,FALSE,,
NO_04.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,
NO_10.c.smt2,TRUE,981,TRUE,3058,TRUE,981,./PolyHorn experiments/benchmarks/RevTerm/all/NO_10.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/NO_10.c.smt2.json,TRUE,363,TRUE,9969,TRUE,363,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_10.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_10.c.smt2.json,TRUE,1696,TRUE,7560,TRUE,1696,./PolyHorn experiments/benchmarks/RevTerm/all/NO_10.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/all/NO_10.c.smt2.json,TRUE,541,TRUE,10154,TRUE,541,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_10.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NO_10.c.smt2.json,TRUE,46716,z3 experiments/benchmarks/RevTerm/best_config/NO_10.c.smt2
NO_12.c.smt2,TRUE,415,TRUE,456,TRUE,415,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_12.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/NO_12.c.smt2.json,TRUE,342,TRUE,424,TRUE,342,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_12.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_12.c.smt2.json,TRUE,528,TRUE,552,TRUE,528,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_12.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/NO_12.c.smt2.json,TRUE,411,TRUE,498,TRUE,411,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_12.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NO_12.c.smt2.json,TRUE,74,z3 experiments/benchmarks/RevTerm/best_config/NO_12.c.smt2
NO_13.c.smt2,TRUE,7017,TRUE,84806,TRUE,7017,./PolyHorn experiments/benchmarks/RevTerm/all/NO_13.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/NO_13.c.smt2.json,TRUE,408,TRUE,44755,TRUE,408,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_13.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_13.c.smt2.json,TRUE,24266,TRUE,89712,TRUE,24266,./PolyHorn experiments/benchmarks/RevTerm/all/NO_13.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/all/NO_13.c.smt2.json,TRUE,458,TRUE,13217,TRUE,458,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_13.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NO_13.c.smt2.json,FALSE,,
NO_21.c.smt2,TRUE,550,TRUE,13698,TRUE,550,./PolyHorn experiments/benchmarks/RevTerm/all/NO_21.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/NO_21.c.smt2.json,TRUE,374,TRUE,1826,TRUE,374,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_21.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_21.c.smt2.json,TRUE,1000,TRUE,1489,TRUE,1000,./PolyHorn experiments/benchmarks/RevTerm/all/NO_21.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/all/NO_21.c.smt2.json,TRUE,435,TRUE,4172,TRUE,435,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_21.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NO_21.c.smt2.json,TRUE,63,z3 experiments/benchmarks/RevTerm/all/NO_21.c.smt2
NO_22.c.smt2,TRUE,411,TRUE,10274,TRUE,411,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_22.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/NO_22.c.smt2.json,TRUE,357,TRUE,12570,TRUE,357,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_22.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_22.c.smt2.json,TRUE,535,TRUE,40777,TRUE,535,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_22.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/NO_22.c.smt2.json,TRUE,457,TRUE,11292,TRUE,457,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_22.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NO_22.c.smt2.json,TRUE,56,z3 experiments/benchmarks/RevTerm/best_config/NO_22.c.smt2
NO_23.c.smt2,TRUE,397,TRUE,3070,TRUE,397,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_23.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/NO_23.c.smt2.json,TRUE,371,TRUE,1681,TRUE,371,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_23.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_23.c.smt2.json,TRUE,524,TRUE,4611,TRUE,524,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_23.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/NO_23.c.smt2.json,TRUE,431,TRUE,1295,TRUE,431,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_23.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NO_23.c.smt2.json,TRUE,85,z3 experiments/benchmarks/RevTerm/all/NO_23.c.smt2
NO_24.c.smt2,TRUE,1043,TRUE,1086,TRUE,1043,./PolyHorn experiments/benchmarks/RevTerm/all/NO_24.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/NO_24.c.smt2.json,TRUE,352,TRUE,5059,TRUE,352,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_24.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NO_24.c.smt2.json,TRUE,26663,TRUE,7314,TRUE,7314,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_24.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/NO_24.c.smt2.json,TRUE,468,TRUE,7983,TRUE,468,./PolyHorn experiments/benchmarks/RevTerm/best_config/NO_24.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NO_24.c.smt2.json,FALSE,,
NonTermination1_false-termination.c.smt2,TRUE,630,TRUE,383,TRUE,383,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination1_false-termination.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/NonTermination1_false-termination.c.smt2.json,TRUE,332,TRUE,371,TRUE,332,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination1_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NonTermination1_false-termination.c.smt2.json,TRUE,633,TRUE,492,TRUE,492,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination1_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/NonTermination1_false-termination.c.smt2.json,TRUE,416,TRUE,471,TRUE,416,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination1_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NonTermination1_false-termination.c.smt2.json,TRUE,73,z3 experiments/benchmarks/RevTerm/best_config/NonTermination1_false-termination.c.smt2
NonTermination2_false-termination.c.smt2,TRUE,3036,TRUE,2448,TRUE,2448,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination2_false-termination.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/NonTermination2_false-termination.c.smt2.json,TRUE,366,TRUE,2345,TRUE,366,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination2_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NonTermination2_false-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,3250,TRUE,3199,TRUE,3199,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination2_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/NonTermination2_false-termination.c.smt2.json,FALSE,,
NonTermination4_false-termination.c.smt2,TRUE,353,TRUE,406,TRUE,353,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination4_false-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/NonTermination4_false-termination.c.smt2.json,TRUE,328,TRUE,400,TRUE,328,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination4_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NonTermination4_false-termination.c.smt2.json,TRUE,406,TRUE,474,TRUE,406,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination4_false-termination.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/NonTermination4_false-termination.c.smt2.json,TRUE,376,TRUE,444,TRUE,376,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTermination4_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NonTermination4_false-termination.c.smt2.json,TRUE,76,z3 experiments/benchmarks/RevTerm/all/NonTermination4_false-termination.c.smt2
NonTerminationSimple2_false-termination.c.smt2,TRUE,359,TRUE,568,TRUE,359,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple2_false-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/NonTerminationSimple2_false-termination.c.smt2.json,TRUE,359,TRUE,521,TRUE,359,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple2_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NonTerminationSimple2_false-termination.c.smt2.json,TRUE,408,TRUE,657,TRUE,408,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple2_false-termination.c.smt2 experiments/configs-h2/mathsat/benchmarks/RevTerm/best_config/NonTerminationSimple2_false-termination.c.smt2.json,TRUE,407,TRUE,514,TRUE,407,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple2_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NonTerminationSimple2_false-termination.c.smt2.json,TRUE,69,z3 experiments/benchmarks/RevTerm/best_config/NonTerminationSimple2_false-termination.c.smt2
NonTerminationSimple3_false-termination.c.smt2,TRUE,1171,TRUE,7231,TRUE,1171,./PolyHorn experiments/benchmarks/RevTerm/all/NonTerminationSimple3_false-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/all/NonTerminationSimple3_false-termination.c.smt2.json,TRUE,345,TRUE,1082,TRUE,345,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple3_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NonTerminationSimple3_false-termination.c.smt2.json,TRUE,3622,TRUE,758,TRUE,758,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple3_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/NonTerminationSimple3_false-termination.c.smt2.json,TRUE,437,TRUE,897,TRUE,437,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple3_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NonTerminationSimple3_false-termination.c.smt2.json,FALSE,,
NonTerminationSimple4_false-termination.c.smt2,TRUE,1469,TRUE,685,TRUE,685,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple4_false-termination.c.smt2 experiments/configs-base/z3/benchmarks/RevTerm/best_config/NonTerminationSimple4_false-termination.c.smt2.json,TRUE,324,TRUE,422,TRUE,324,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple4_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NonTerminationSimple4_false-termination.c.smt2.json,TRUE,5434,TRUE,963,TRUE,963,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple4_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/NonTerminationSimple4_false-termination.c.smt2.json,TRUE,414,TRUE,643,TRUE,414,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple4_false-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/RevTerm/best_config/NonTerminationSimple4_false-termination.c.smt2.json,TRUE,72,z3 experiments/benchmarks/RevTerm/best_config/NonTerminationSimple4_false-termination.c.smt2
NonTerminationSimple5_false-termination.c.smt2,TRUE,562,TRUE,30031,TRUE,562,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple5_false-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/RevTerm/best_config/NonTerminationSimple5_false-termination.c.smt2.json,TRUE,489,TRUE,26908,TRUE,489,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple5_false-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/RevTerm/best_config/NonTerminationSimple5_false-termination.c.smt2.json,TRUE,36697,TRUE,4789,TRUE,4789,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple5_false-termination.c.smt2 experiments/configs-h2/z3/benchmarks/RevTerm/best_config/NonTerminationSimple5_false-termination.c.smt2.json,FALSE,,TRUE,29947,TRUE,29947,./PolyHorn experiments/benchmarks/RevTerm/best_config/NonTerminationSimple5_false-termination.c.smt2 experiments/configs-h12/z3/benchmarks/RevTerm/best_config/NonTerminationSimple5_false-termination.c.smt2.json,FALSE,,
