name,base-mathsat,base-mathsat-time,base-z3,base-z3-time,base result,base time,base command,h1-mathsat,h1-mathsat-time,h1-z3,h1-z3-time,h1 result,h1 time,h1 command,h2-mathsat,h2-mathsat-time,h2-z3,h2-z3-time,h2 result,h2 time,h2 command,h12-mathsat,h12-mathsat-time,h12-z3,h12-z3-time,h12 result,h12 time,h12 command,direct-z3,direct-z3-time
NoriSharma-FSE2013-Fig7_true-termination.c.smt2,TRUE,2519,TRUE,58695,TRUE,2519,./PolyHorn experiments/benchmarks/Termination/linear/NoriSharma-FSE2013-Fig7_true-termination.c.smt2 experiments/configs-base/mathsat/benchmarks/Termination/linear/NoriSharma-FSE2013-Fig7_true-termination.c.smt2.json,TRUE,1255,TRUE,1314,TRUE,1255,./PolyHorn experiments/benchmarks/Termination/linear/NoriSharma-FSE2013-Fig7_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/NoriSharma-FSE2013-Fig7_true-termination.c.smt2.json,TRUE,2515,TRUE,2444,TRUE,2444,./PolyHorn experiments/benchmarks/Termination/linear/NoriSharma-FSE2013-Fig7_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/NoriSharma-FSE2013-Fig7_true-termination.c.smt2.json,TRUE,1402,TRUE,1482,TRUE,1402,./PolyHorn experiments/benchmarks/Termination/linear/NoriSharma-FSE2013-Fig7_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/NoriSharma-FSE2013-Fig7_true-termination.c.smt2.json,FALSE,
NoriSharma-FSE2013-Fig8_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Parallel_true-termination.c.smt2,TRUE,3519,TRUE,613,TRUE,613,./PolyHorn experiments/benchmarks/Termination/linear/Parallel_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/Parallel_true-termination.c.smt2.json,TRUE,468,TRUE,481,TRUE,468,./PolyHorn experiments/benchmarks/Termination/linear/Parallel_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/Parallel_true-termination.c.smt2.json,FALSE,,TRUE,865,TRUE,865,./PolyHorn experiments/benchmarks/Termination/linear/Parallel_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/Parallel_true-termination.c.smt2.json,TRUE,611,TRUE,830,TRUE,611,./PolyHorn experiments/benchmarks/Termination/linear/Parallel_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/Parallel_true-termination.c.smt2.json,TRUE,104
PastaA1.c.smt2,FALSE,,TRUE,607,TRUE,607,./PolyHorn experiments/benchmarks/Termination/linear/PastaA1.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaA1.c.smt2.json,TRUE,448,TRUE,489,TRUE,448,./PolyHorn experiments/benchmarks/Termination/linear/PastaA1.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaA1.c.smt2.json,FALSE,,TRUE,1782,TRUE,1782,./PolyHorn experiments/benchmarks/Termination/linear/PastaA1.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaA1.c.smt2.json,TRUE,1046,TRUE,1584,TRUE,1046,./PolyHorn experiments/benchmarks/Termination/linear/PastaA1.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaA1.c.smt2.json,FALSE,
PastaA10.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
PastaA4.c.smt2,TRUE,652,TRUE,424,TRUE,424,./PolyHorn experiments/benchmarks/Termination/linear/PastaA4.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaA4.c.smt2.json,TRUE,353,TRUE,385,TRUE,353,./PolyHorn experiments/benchmarks/Termination/linear/PastaA4.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaA4.c.smt2.json,TRUE,1047,TRUE,542,TRUE,542,./PolyHorn experiments/benchmarks/Termination/linear/PastaA4.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaA4.c.smt2.json,TRUE,488,TRUE,503,TRUE,488,./PolyHorn experiments/benchmarks/Termination/linear/PastaA4.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaA4.c.smt2.json,TRUE,142
PastaA5.c.smt2,TRUE,738,TRUE,429,TRUE,429,./PolyHorn experiments/benchmarks/Termination/linear/PastaA5.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaA5.c.smt2.json,TRUE,368,TRUE,497,TRUE,368,./PolyHorn experiments/benchmarks/Termination/linear/PastaA5.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaA5.c.smt2.json,TRUE,976,TRUE,541,TRUE,541,./PolyHorn experiments/benchmarks/Termination/linear/PastaA5.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaA5.c.smt2.json,TRUE,403,TRUE,604,TRUE,403,./PolyHorn experiments/benchmarks/Termination/linear/PastaA5.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaA5.c.smt2.json,TRUE,150
PastaA6.c.smt2,TRUE,762,TRUE,500,TRUE,500,./PolyHorn experiments/benchmarks/Termination/linear/PastaA6.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaA6.c.smt2.json,TRUE,401,TRUE,419,TRUE,401,./PolyHorn experiments/benchmarks/Termination/linear/PastaA6.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaA6.c.smt2.json,FALSE,,TRUE,684,TRUE,684,./PolyHorn experiments/benchmarks/Termination/linear/PastaA6.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaA6.c.smt2.json,TRUE,575,TRUE,567,TRUE,567,./PolyHorn experiments/benchmarks/Termination/linear/PastaA6.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/PastaA6.c.smt2.json,FALSE,
PastaA7.c.smt2,TRUE,2423,TRUE,543,TRUE,543,./PolyHorn experiments/benchmarks/Termination/linear/PastaA7.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaA7.c.smt2.json,TRUE,460,TRUE,456,TRUE,456,./PolyHorn experiments/benchmarks/Termination/linear/PastaA7.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/PastaA7.c.smt2.json,FALSE,,TRUE,1458,TRUE,1458,./PolyHorn experiments/benchmarks/Termination/linear/PastaA7.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaA7.c.smt2.json,TRUE,606,TRUE,679,TRUE,606,./PolyHorn experiments/benchmarks/Termination/linear/PastaA7.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaA7.c.smt2.json,FALSE,
PastaA8.c.smt2,TRUE,705,TRUE,411,TRUE,411,./PolyHorn experiments/benchmarks/Termination/linear/PastaA8.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaA8.c.smt2.json,TRUE,343,TRUE,364,TRUE,343,./PolyHorn experiments/benchmarks/Termination/linear/PastaA8.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaA8.c.smt2.json,FALSE,,TRUE,755,TRUE,755,./PolyHorn experiments/benchmarks/Termination/linear/PastaA8.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaA8.c.smt2.json,TRUE,406,TRUE,528,TRUE,406,./PolyHorn experiments/benchmarks/Termination/linear/PastaA8.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaA8.c.smt2.json,TRUE,137
PastaA9.c.smt2,FALSE,,TRUE,708,TRUE,708,./PolyHorn experiments/benchmarks/Termination/linear/PastaA9.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaA9.c.smt2.json,TRUE,554,TRUE,539,TRUE,539,./PolyHorn experiments/benchmarks/Termination/linear/PastaA9.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/PastaA9.c.smt2.json,TRUE,1620,TRUE,1016,TRUE,1016,./PolyHorn experiments/benchmarks/Termination/linear/PastaA9.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaA9.c.smt2.json,TRUE,613,TRUE,1234,TRUE,613,./PolyHorn experiments/benchmarks/Termination/linear/PastaA9.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaA9.c.smt2.json,FALSE,
PastaB1.c.smt2,TRUE,667,TRUE,428,TRUE,428,./PolyHorn experiments/benchmarks/Termination/linear/PastaB1.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB1.c.smt2.json,TRUE,368,TRUE,373,TRUE,368,./PolyHorn experiments/benchmarks/Termination/linear/PastaB1.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaB1.c.smt2.json,TRUE,973,TRUE,550,TRUE,550,./PolyHorn experiments/benchmarks/Termination/linear/PastaB1.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaB1.c.smt2.json,TRUE,410,TRUE,607,TRUE,410,./PolyHorn experiments/benchmarks/Termination/linear/PastaB1.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaB1.c.smt2.json,TRUE,102
PastaB11.c.smt2,FALSE,,TRUE,793,TRUE,793,./PolyHorn experiments/benchmarks/Termination/linear/PastaB11.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB11.c.smt2.json,TRUE,512,TRUE,555,TRUE,512,./PolyHorn experiments/benchmarks/Termination/linear/PastaB11.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaB11.c.smt2.json,FALSE,,TRUE,3409,TRUE,3409,./PolyHorn experiments/benchmarks/Termination/linear/PastaB11.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaB11.c.smt2.json,TRUE,783,TRUE,1705,TRUE,783,./PolyHorn experiments/benchmarks/Termination/linear/PastaB11.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaB11.c.smt2.json,TRUE,280
PastaB14.c.smt2,FALSE,,TRUE,664,TRUE,664,./PolyHorn experiments/benchmarks/Termination/linear/PastaB14.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB14.c.smt2.json,TRUE,599,TRUE,524,TRUE,524,./PolyHorn experiments/benchmarks/Termination/linear/PastaB14.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/PastaB14.c.smt2.json,FALSE,,TRUE,44249,TRUE,44249,./PolyHorn experiments/benchmarks/Termination/linear/PastaB14.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaB14.c.smt2.json,FALSE,,TRUE,1723,TRUE,1723,./PolyHorn experiments/benchmarks/Termination/linear/PastaB14.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/PastaB14.c.smt2.json,FALSE,
PastaB15.c.smt2,FALSE,,TRUE,903,TRUE,903,./PolyHorn experiments/benchmarks/Termination/linear/PastaB15.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB15.c.smt2.json,TRUE,713,TRUE,630,TRUE,630,./PolyHorn experiments/benchmarks/Termination/linear/PastaB15.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/PastaB15.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,1044,FALSE,,TRUE,1044,./PolyHorn experiments/benchmarks/Termination/linear/PastaB15.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaB15.c.smt2.json,FALSE,
PastaB16.c.smt2,TRUE,5028,TRUE,597,TRUE,597,./PolyHorn experiments/benchmarks/Termination/linear/PastaB16.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB16.c.smt2.json,TRUE,522,TRUE,460,TRUE,460,./PolyHorn experiments/benchmarks/Termination/linear/PastaB16.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/PastaB16.c.smt2.json,FALSE,,TRUE,1030,TRUE,1030,./PolyHorn experiments/benchmarks/Termination/linear/PastaB16.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaB16.c.smt2.json,TRUE,1077,TRUE,1024,TRUE,1024,./PolyHorn experiments/benchmarks/Termination/linear/PastaB16.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/PastaB16.c.smt2.json,FALSE,
PastaB17.c.smt2,FALSE,,TRUE,1375,TRUE,1375,./PolyHorn experiments/benchmarks/Termination/linear/PastaB17.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB17.c.smt2.json,TRUE,608,TRUE,546,TRUE,546,./PolyHorn experiments/benchmarks/Termination/linear/PastaB17.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/PastaB17.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,753,TRUE,813,TRUE,753,./PolyHorn experiments/benchmarks/Termination/linear/PastaB17.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaB17.c.smt2.json,FALSE,
PastaB2.c.smt2,TRUE,701,TRUE,409,TRUE,409,./PolyHorn experiments/benchmarks/Termination/linear/PastaB2.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB2.c.smt2.json,TRUE,366,TRUE,371,TRUE,366,./PolyHorn experiments/benchmarks/Termination/linear/PastaB2.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaB2.c.smt2.json,TRUE,1756,TRUE,523,TRUE,523,./PolyHorn experiments/benchmarks/Termination/linear/PastaB2.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaB2.c.smt2.json,TRUE,426,TRUE,478,TRUE,426,./PolyHorn experiments/benchmarks/Termination/linear/PastaB2.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaB2.c.smt2.json,TRUE,250
PastaB3.c.smt2,FALSE,,TRUE,525,TRUE,525,./PolyHorn experiments/benchmarks/Termination/linear/PastaB3.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB3.c.smt2.json,TRUE,448,TRUE,447,TRUE,447,./PolyHorn experiments/benchmarks/Termination/linear/PastaB3.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/PastaB3.c.smt2.json,TRUE,1940,TRUE,1126,TRUE,1126,./PolyHorn experiments/benchmarks/Termination/linear/PastaB3.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaB3.c.smt2.json,TRUE,559,TRUE,676,TRUE,559,./PolyHorn experiments/benchmarks/Termination/linear/PastaB3.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaB3.c.smt2.json,FALSE,
PastaB4.c.smt2,FALSE,,TRUE,566,TRUE,566,./PolyHorn experiments/benchmarks/Termination/linear/PastaB4.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB4.c.smt2.json,TRUE,397,TRUE,420,TRUE,397,./PolyHorn experiments/benchmarks/Termination/linear/PastaB4.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaB4.c.smt2.json,FALSE,,TRUE,833,TRUE,833,./PolyHorn experiments/benchmarks/Termination/linear/PastaB4.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaB4.c.smt2.json,TRUE,457,TRUE,515,TRUE,457,./PolyHorn experiments/benchmarks/Termination/linear/PastaB4.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaB4.c.smt2.json,FALSE,
PastaB6.c.smt2,FALSE,,TRUE,468,TRUE,468,./PolyHorn experiments/benchmarks/Termination/linear/PastaB6.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB6.c.smt2.json,TRUE,383,TRUE,446,TRUE,383,./PolyHorn experiments/benchmarks/Termination/linear/PastaB6.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaB6.c.smt2.json,FALSE,,TRUE,733,TRUE,733,./PolyHorn experiments/benchmarks/Termination/linear/PastaB6.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaB6.c.smt2.json,FALSE,,TRUE,2462,TRUE,2462,./PolyHorn experiments/benchmarks/Termination/linear/PastaB6.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/PastaB6.c.smt2.json,TRUE,793
PastaB7.c.smt2,TRUE,24295,TRUE,541,TRUE,541,./PolyHorn experiments/benchmarks/Termination/linear/PastaB7.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaB7.c.smt2.json,TRUE,439,TRUE,449,TRUE,439,./PolyHorn experiments/benchmarks/Termination/linear/PastaB7.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaB7.c.smt2.json,FALSE,,TRUE,744,TRUE,744,./PolyHorn experiments/benchmarks/Termination/linear/PastaB7.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaB7.c.smt2.json,TRUE,520,TRUE,689,TRUE,520,./PolyHorn experiments/benchmarks/Termination/linear/PastaB7.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaB7.c.smt2.json,FALSE,
PastaC1.c.smt2,FALSE,,TRUE,563,TRUE,563,./PolyHorn experiments/benchmarks/Termination/linear/PastaC1.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaC1.c.smt2.json,TRUE,467,TRUE,16303,TRUE,467,./PolyHorn experiments/benchmarks/Termination/linear/PastaC1.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaC1.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,958,FALSE,,TRUE,958,./PolyHorn experiments/benchmarks/Termination/linear/PastaC1.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaC1.c.smt2.json,FALSE,
PastaC10.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
PastaC2.c.smt2,FALSE,,TRUE,527,TRUE,527,./PolyHorn experiments/benchmarks/Termination/linear/PastaC2.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaC2.c.smt2.json,TRUE,409,TRUE,477,TRUE,409,./PolyHorn experiments/benchmarks/Termination/linear/PastaC2.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaC2.c.smt2.json,FALSE,,FALSE,,FALSE,,,FALSE,,TRUE,2459,TRUE,2459,./PolyHorn experiments/benchmarks/Termination/linear/PastaC2.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/PastaC2.c.smt2.json,FALSE,
PastaC3.c.smt2,TRUE,8366,TRUE,616,TRUE,616,./PolyHorn experiments/benchmarks/Termination/linear/PastaC3.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaC3.c.smt2.json,TRUE,460,TRUE,470,TRUE,460,./PolyHorn experiments/benchmarks/Termination/linear/PastaC3.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PastaC3.c.smt2.json,FALSE,,TRUE,1529,TRUE,1529,./PolyHorn experiments/benchmarks/Termination/linear/PastaC3.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaC3.c.smt2.json,TRUE,750,TRUE,825,TRUE,750,./PolyHorn experiments/benchmarks/Termination/linear/PastaC3.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PastaC3.c.smt2.json,FALSE,
PastaC7.c.smt2,FALSE,,TRUE,708,TRUE,708,./PolyHorn experiments/benchmarks/Termination/linear/PastaC7.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PastaC7.c.smt2.json,TRUE,555,TRUE,537,TRUE,537,./PolyHorn experiments/benchmarks/Termination/linear/PastaC7.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/PastaC7.c.smt2.json,FALSE,,TRUE,859,TRUE,859,./PolyHorn experiments/benchmarks/Termination/linear/PastaC7.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PastaC7.c.smt2.json,TRUE,632,TRUE,627,TRUE,627,./PolyHorn experiments/benchmarks/Termination/linear/PastaC7.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/PastaC7.c.smt2.json,FALSE,
PlusSwap.c.smt2,FALSE,,TRUE,602,TRUE,602,./PolyHorn experiments/benchmarks/Termination/linear/PlusSwap.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PlusSwap.c.smt2.json,TRUE,486,TRUE,516,TRUE,486,./PolyHorn experiments/benchmarks/Termination/linear/PlusSwap.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PlusSwap.c.smt2.json,FALSE,,TRUE,1899,TRUE,1899,./PolyHorn experiments/benchmarks/Termination/linear/PlusSwap.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/PlusSwap.c.smt2.json,TRUE,666,FALSE,,TRUE,666,./PolyHorn experiments/benchmarks/Termination/linear/PlusSwap.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PlusSwap.c.smt2.json,FALSE,
PodelskiRybalchenko-LICS2004-Fig1_true-termination.c.smt2,FALSE,,TRUE,526,TRUE,526,./PolyHorn experiments/benchmarks/Termination/linear/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c.smt2.json,TRUE,482,TRUE,16328,TRUE,482,./PolyHorn experiments/benchmarks/Termination/linear/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,985,FALSE,,TRUE,985,./PolyHorn experiments/benchmarks/Termination/linear/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PodelskiRybalchenko-LICS2004-Fig1_true-termination.c.smt2.json,FALSE,
PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c.smt2,TRUE,454,TRUE,360,TRUE,360,./PolyHorn experiments/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c.smt2.json,TRUE,309,TRUE,332,TRUE,309,./PolyHorn experiments/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c.smt2.json,TRUE,446,TRUE,449,TRUE,446,./PolyHorn experiments/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c.smt2 experiments/configs-h2/mathsat/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c.smt2.json,TRUE,476,TRUE,411,TRUE,411,./PolyHorn experiments/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig1_true-termination.c.smt2.json,TRUE,71
PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c.smt2,FALSE,,TRUE,538,TRUE,538,./PolyHorn experiments/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c.smt2.json,TRUE,565,TRUE,710,TRUE,565,./PolyHorn experiments/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c.smt2.json,FALSE,,FALSE,,FALSE,,,TRUE,896,FALSE,,TRUE,896,./PolyHorn experiments/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c.smt2 experiments/configs-h12/mathsat/benchmarks/Termination/linear/PodelskiRybalchenko-TACAS2011-Fig2_true-termination.c.smt2.json,FALSE,
PodelskiRybalchenko-VMCAI2004-Ex2_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Pure3Phase_true-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Rotation180_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Sequence.c.smt2,FALSE,,TRUE,560,TRUE,560,./PolyHorn experiments/benchmarks/Termination/linear/Sequence.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/Sequence.c.smt2.json,TRUE,444,TRUE,516,TRUE,444,./PolyHorn experiments/benchmarks/Termination/linear/Sequence.c.smt2 experiments/configs-h1/mathsat/benchmarks/Termination/linear/Sequence.c.smt2.json,FALSE,,TRUE,3918,TRUE,3918,./PolyHorn experiments/benchmarks/Termination/linear/Sequence.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/Sequence.c.smt2.json,FALSE,,TRUE,99007,TRUE,99007,./PolyHorn experiments/benchmarks/Termination/linear/Sequence.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/Sequence.c.smt2.json,FALSE,
Singapore_plus_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Singapore_true-termination.c.smt2,FALSE,,TRUE,591,TRUE,591,./PolyHorn experiments/benchmarks/Termination/linear/Singapore_true-termination.c.smt2 experiments/configs-base/z3/benchmarks/Termination/linear/Singapore_true-termination.c.smt2.json,TRUE,695,TRUE,475,TRUE,475,./PolyHorn experiments/benchmarks/Termination/linear/Singapore_true-termination.c.smt2 experiments/configs-h1/z3/benchmarks/Termination/linear/Singapore_true-termination.c.smt2.json,FALSE,,TRUE,743,TRUE,743,./PolyHorn experiments/benchmarks/Termination/linear/Singapore_true-termination.c.smt2 experiments/configs-h2/z3/benchmarks/Termination/linear/Singapore_true-termination.c.smt2.json,FALSE,,TRUE,672,TRUE,672,./PolyHorn experiments/benchmarks/Termination/linear/Singapore_true-termination.c.smt2 experiments/configs-h12/z3/benchmarks/Termination/linear/Singapore_true-termination.c.smt2.json,FALSE,
Singapore_v1_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
Singapore_v2_false-termination.c.smt2,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,,FALSE,,FALSE,,,FALSE,
